Employee_ID,Position,Department,Age,Gender,is_active,Education,Education_Field,Environment_Satisfaction,Job_Satisfaction,Marital_Status,Standard_Hours,Hourly_Rate,Monthly_Rate,Monthly_Income,Salary_Scale,Num_Companies_Worked,Percent_Salary_Hike,Performance_Rating,Performance_Scale,Total_Working_Years,Work_Life_Balance,Start_Date,Years_At_Company
2066,Healthcare Representative,Research & Development,55,Male,No,4,Life Sciences,4,3,,0,30,16143,4035,,0,16,3,,4,3,1418804688,0
2067,Laboratory Technician,Research & Development,33,Female,No,4,Medical,1,2,,0,82,8192,3838,,8,11,3,,8,3,1418804688,0
2068,Sales Executive,Sales,47,Female,No,3,Medical,3,3,,0,78,24200,4591,,3,17,3,,11,2,1418804688,0
2069,Laboratory Technician,Research & Development,28,Male,Yes,2,Medical,3,1,,0,38,5355,2561,,7,11,3,,8,2,1418804688,0
2070,Research Scientist,Research & Development,28,Male,No,3,Life Sciences,1,3,,0,72,12530,1563,,1,14,3,,1,1,1418804688,0
2071,Sales Executive,Sales,28,Male,No,3,Life Sciences,3,1,,0,55,11827,4898,,0,14,3,,5,3,1418804688,0
2072,Laboratory Technician,Research & Development,49,Female,No,2,Medical,3,1,,0,43,23070,4789,,4,25,4,,10,3,1418804688,0
2073,Laboratory Technician,Research & Development,29,Female,No,1,Life Sciences,4,2,,0,97,4668,3180,,0,13,3,,4,3,1418804688,0
2074,Manufacturing Director,Research & Development,28,Male,No,1,Life Sciences,3,2,,0,96,3173,6549,,1,14,3,,8,2,1418804688,0
2075,Healthcare Representative,Research & Development,33,Male,No,5,Life Sciences,4,3,,0,69,22049,6388,,2,17,3,,14,3,1418804688,0
2076,Manager,Research & Development,32,Male,No,3,Medical,3,4,,0,64,21072,11244,,2,25,4,,10,4,1418804688,0
2077,Manager,Research & Development,54,Female,No,4,Medical,2,4,,0,87,24456,16032,,3,20,4,,26,3,1418804688,0
2078,Research Scientist,Research & Development,29,Male,Yes,4,Technical Degree,1,1,,0,100,7568,2362,,6,13,3,,11,1,1418804688,0
2079,Research Director,Research & Development,44,Male,No,3,Life Sciences,4,1,,0,32,22074,16328,,3,13,3,,24,4,1418804688,0
2080,Manufacturing Director,Research & Development,39,Female,No,3,Life Sciences,2,2,,0,32,9150,8376,,4,18,3,,9,3,1418804688,0
2081,Manager,Sales,46,Female,No,3,Life Sciences,3,2,,0,51,11380,16606,,8,12,3,,23,4,1418804688,0
2082,Healthcare Representative,Research & Development,35,Female,No,3,Life Sciences,4,2,,0,91,21195,8606,,1,19,3,,11,1,1418804688,0
2083,Laboratory Technician,Research & Development,23,Male,No,1,Life Sciences,1,3,,0,97,24812,2272,,0,14,3,,5,3,1418804688,0
2084,Laboratory Technician,Research & Development,40,Male,Yes,4,Life Sciences,4,1,,0,86,21831,2018,,3,14,3,,15,1,1418804688,0
2085,Sales Executive,Sales,34,Male,No,3,Technical Degree,4,3,,0,64,12288,7083,,1,14,3,,10,3,1418804688,0
2086,Research Scientist,Research & Development,31,Female,Yes,3,Life Sciences,4,3,,0,33,4156,4084,,1,12,3,,7,1,1418804688,0
2087,Research Director,Research & Development,50,Male,No,5,Medical,3,4,,0,88,24450,14411,,1,13,3,,32,3,1418804688,0
2088,Sales Representative,Sales,34,Male,No,2,Technical Degree,2,3,,0,55,4944,2308,,0,25,4,,12,3,1418804688,0
2089,Laboratory Technician,Research & Development,42,Male,No,3,Medical,3,2,,0,68,24052,4841,,4,14,3,,4,3,1418804688,0
2090,Research Scientist,Research & Development,37,Male,No,3,Medical,1,4,,0,47,3031,4285,,1,17,3,,10,3,1418804688,0
2091,Healthcare Representative,Research & Development,29,Female,No,1,Other,3,1,,0,39,7288,9715,,3,13,3,,9,3,1418804688,0
2092,Manufacturing Director,Research & Development,33,Male,No,3,Life Sciences,4,2,,0,44,24152,4320,,1,13,3,,5,3,1418804688,0
2093,Research Scientist,Research & Development,45,Male,No,3,Technical Degree,4,4,,0,97,4585,2132,,4,20,4,,8,3,1418804688,0
2094,Healthcare Representative,Research & Development,42,Male,No,3,Life Sciences,4,4,,0,40,18611,10124,,2,14,3,,24,1,1418804688,0
2095,Sales Executive,Sales,40,Male,No,2,Medical,1,1,,0,47,19345,5473,,0,12,3,,9,4,1418804688,0
2096,Laboratory Technician,Research & Development,33,Male,No,4,Life Sciences,2,3,,0,79,22949,5207,,1,12,3,,15,3,1418804688,0
2097,Manager,Human Resources,40,Male,No,2,Medical,3,4,,0,38,17381,16437,,1,21,4,,21,3,1418804688,0
2098,Laboratory Technician,Research & Development,24,Male,No,2,Technical Degree,3,1,,0,57,10036,2296,,0,14,3,,2,3,1418804688,0
2099,Healthcare Representative,Research & Development,40,Male,No,2,Life Sciences,4,4,,0,72,8841,4069,,3,18,3,,8,3,1418804688,0
2100,Healthcare Representative,Research & Development,45,Male,No,4,Technical Degree,1,2,,0,66,20933,7441,,1,12,3,,10,3,1418804688,0
2101,Sales Representative,Sales,35,Female,No,4,Life Sciences,2,3,,0,98,26204,2430,,0,23,4,,6,3,1418804688,0
2102,Research Scientist,Research & Development,32,Female,No,2,Life Sciences,4,2,,0,67,15624,5878,,3,12,3,,12,3,1418804688,0
2103,Sales Representative,Sales,36,Male,No,4,Life Sciences,3,4,,0,70,17001,2644,,3,21,4,,7,2,1418804688,0
2104,Sales Executive,Sales,48,Female,No,4,Life Sciences,3,3,,0,96,13693,6439,,8,14,3,,18,3,1418804688,0
2105,Research Scientist,Research & Development,29,Male,No,3,Life Sciences,3,3,,0,91,22376,2451,,6,18,3,,5,2,1418804688,0
2106,Sales Executive,Sales,33,Male,No,4,Life Sciences,1,1,,0,46,10589,6392,,2,13,3,,8,1,1418804688,0
2107,Sales Executive,Sales,30,Male,Yes,3,Life Sciences,2,1,,0,64,5323,9714,,1,11,3,,10,3,1418804688,0
2108,Human Resources,Human Resources,38,Male,No,4,Human Resources,3,3,,0,71,14814,6077,,3,11,3,,10,3,1418804688,0
2109,Laboratory Technician,Research & Development,35,Male,No,3,Medical,4,1,,0,68,21731,2450,,1,19,3,,3,3,1418804688,0
2110,Sales Executive,Sales,30,Male,No,4,Technical Degree,3,2,,0,33,17799,9250,,3,12,3,,9,3,1418804688,0
2111,Laboratory Technician,Research & Development,35,Female,Yes,3,Life Sciences,1,1,,0,69,26619,2074,,1,12,3,,1,3,1418804688,0
2112,Manufacturing Director,Research & Development,53,Female,Yes,5,Technical Degree,3,4,,0,78,14618,10169,,0,16,3,,34,3,1418804688,0
2113,Manufacturing Director,Research & Development,38,Male,Yes,3,Medical,3,2,,0,81,7653,4855,,4,11,3,,7,3,1418804688,0
2114,Research Scientist,Research & Development,32,Male,No,4,Technical Degree,4,1,,0,62,25174,4087,,4,14,3,,9,2,1418804688,0
2115,Research Scientist,Research & Development,48,Female,No,4,Other,3,1,,0,65,16530,2367,,8,12,3,,10,2,1418804688,0
2116,Research Scientist,Research & Development,34,Male,No,4,Medical,1,4,,0,35,22061,2972,,1,13,3,,1,1,1418804688,0
2117,Manager,Sales,55,Male,No,5,Marketing,3,4,,0,60,23037,19586,,1,21,4,,36,3,1418804688,0
2118,Research Scientist,Research & Development,34,null,No,4,Life Sciences,2,4,,0,45,13008,5484,,9,17,3,,9,2,1418804688,0
2119,Research Scientist,Research & Development,26,Female,No,3,Life Sciences,1,4,,0,89,11133,2061,,1,21,4,,1,3,1418804688,0
2120,Sales Executive,Sales,38,Male,No,3,Life Sciences,3,2,,0,80,12355,9924,,0,11,3,,10,3,1418804688,0
2121,Sales Executive,Sales,38,Female,No,3,Life Sciences,2,2,,0,90,16379,4198,,2,12,3,,8,4,1418804688,0
2122,Sales Executive,Sales,36,Female,No,4,Life Sciences,2,3,,0,73,21447,6815,,6,13,3,,15,3,1418804688,0
2123,Laboratory Technician,Research & Development,29,Male,No,1,Medical,2,1,,0,87,16213,4723,,1,18,3,,10,3,1418804688,0
2124,Healthcare Representative,Research & Development,35,Female,No,4,Medical,1,3,,0,51,4223,6142,,3,16,3,,10,3,1418804688,0
2125,Sales Executive,Sales,39,Male,No,3,Medical,4,3,,0,38,4658,8237,,2,11,3,,11,3,1418804688,0
2126,Healthcare Representative,Research & Development,29,Male,No,1,Life Sciences,1,4,,0,87,24483,8853,,1,19,3,,6,4,1418804688,0
2127,Manager,Sales,50,Male,No,3,Marketing,3,3,,0,59,19519,19331,,4,16,3,,27,3,1418804688,0
2128,Research Scientist,Research & Development,23,Male,No,3,Technical Degree,4,3,,0,45,12826,2073,,2,16,3,,4,3,1418804688,0
2129,Laboratory Technician,Research & Development,36,Male,No,4,Life Sciences,1,1,,0,80,19711,5562,,3,13,3,,9,3,1418804688,0
2130,Manager,Research & Development,42,Male,No,2,Other,4,4,,0,93,26362,19613,,8,22,4,,24,3,1418804688,0
2131,Laboratory Technician,Research & Development,35,Male,No,3,Life Sciences,2,3,,0,46,25348,3407,,1,17,3,,10,2,1418804688,0
2132,Healthcare Representative,Research & Development,34,Male,No,4,Technical Degree,4,3,,0,92,15332,5063,,1,14,3,,8,2,1418804688,0
2133,Sales Executive,Sales,40,Female,No,2,Life Sciences,4,1,,0,84,11262,4639,,1,15,3,,5,3,1418804688,0
2134,Laboratory Technician,Research & Development,43,Male,No,3,Technical Degree,4,2,,0,87,5855,4876,,5,12,3,,8,3,1418804688,0
2135,Laboratory Technician,Research & Development,35,Male,No,2,Life Sciences,3,4,,0,63,7713,2690,,1,18,3,,1,2,1418804688,0
2136,Manager,Sales,46,Male,No,4,Life Sciences,4,1,,0,56,3156,17567,,1,15,3,,27,1,1418804688,0
2137,Laboratory Technician,Research & Development,28,Male,Yes,3,Medical,3,2,,0,51,7324,2408,,1,17,3,,1,3,1418804688,0
2138,Research Scientist,Research & Development,22,Female,No,2,Other,2,3,,0,85,10293,2814,,1,14,3,,4,2,1418804688,0
2139,Healthcare Representative,Research & Development,50,Male,No,5,Medical,2,3,,0,41,20689,11245,,2,15,3,,32,3,1418804688,0
2140,Research Scientist,Research & Development,32,Female,No,4,Other,2,4,,0,35,18783,3312,,3,17,3,,6,3,1418804688,0
2141,Research Director,Research & Development,44,Female,No,3,Medical,2,4,,0,31,3549,19049,,0,14,3,,23,2,1418804688,0
2142,Research Scientist,Research & Development,30,Male,No,3,Medical,2,2,,0,48,5348,2141,,1,12,3,,6,2,1418804688,0
2143,Laboratory Technician,Research & Development,45,Female,No,5,Medical,3,1,,0,50,23447,5769,,1,14,3,,10,3,1418804688,0
2144,Sales Executive,Sales,45,Male,No,3,Marketing,1,1,,0,52,24162,4385,,1,15,3,,10,3,1418804688,0
2145,Sales Executive,Sales,31,Male,No,4,Other,4,1,,0,54,21602,5332,,7,13,3,,10,3,1418804688,0
2146,Manufacturing Director,Research & Development,36,Female,No,4,Life Sciences,3,3,,0,76,12421,4663,,9,12,3,,7,3,1418804688,0
2147,Manufacturing Director,Research & Development,34,Male,No,4,Life Sciences,3,4,,0,42,17000,4724,,1,13,3,,9,3,1418804688,0
2148,Laboratory Technician,Research & Development,49,Female,No,4,Life Sciences,3,1,,0,84,22102,3211,,1,14,3,,10,2,1418804688,0
2149,Manufacturing Director,Research & Development,39,Male,No,5,Medical,2,1,,0,76,3835,5377,,2,13,3,,10,3,1418804688,0
2150,Laboratory Technician,Research & Development,27,Male,No,3,Other,4,1,,0,67,16290,4066,,1,11,3,,7,3,1418804688,0
2151,Research Scientist,Research & Development,35,Male,No,5,Life Sciences,2,1,,0,48,26312,5208,,1,11,3,,16,3,1418804688,0
2152,Manufacturing Director,Research & Development,28,Female,No,3,Medical,2,1,,0,39,20460,4877,,0,21,4,,6,2,1418804688,0
2153,Research Scientist,Research & Development,21,Male,No,1,Medical,3,4,,0,97,26009,3117,,1,18,3,,3,3,1418804688,0
2154,Sales Representative,Sales,18,Female,Yes,2,Medical,2,4,,0,70,18420,1569,,1,12,3,,0,4,1418804688,0
2155,Manager,Human Resources,47,Female,No,4,Life Sciences,4,3,,0,98,5220,19658,,3,11,3,,27,3,1418804688,0
2156,Laboratory Technician,Research & Development,39,Male,No,2,Medical,3,3,,0,76,10302,3069,,0,15,3,,11,3,1418804688,0
2157,Manufacturing Director,Research & Development,40,Female,No,3,Life Sciences,1,3,,0,80,25800,10435,,1,13,3,,18,3,null,0
2158,Healthcare Representative,Research & Development,35,Female,No,4,Life Sciences,3,3,,0,52,12250,4148,,1,12,3,,15,3,1418804688,0
2159,Manufacturing Director,Research & Development,37,Male,No,3,Life Sciences,3,3,,0,85,26493,5768,,3,17,3,,9,2,1418804688,0
2160,Manufacturing Director,Research & Development,39,Female,No,3,Medical,1,3,,0,81,3140,5042,,0,13,3,,10,1,1418804688,0
2161,Manufacturing Director,Research & Development,45,Female,No,2,Other,4,4,,0,59,5388,5770,,1,19,3,,10,3,1418804688,0
2162,Manufacturing Director,Research & Development,38,Female,No,2,Medical,4,3,,0,54,14199,7756,,3,19,3,,10,4,1418804688,0
2163,Sales Executive,Sales,35,Male,Yes,3,Medical,4,1,,0,55,21530,10306,,9,17,3,,15,3,1418804688,0
2164,Research Scientist,Research & Development,37,Female,No,3,Medical,2,2,,0,71,9953,3936,,1,11,3,,8,1,1418804688,0
2165,Manufacturing Director,Research & Development,40,Female,No,3,Life Sciences,3,4,,0,84,19948,7945,,6,15,3,,18,2,1418804688,0
2166,Human Resources,Human Resources,44,Male,No,5,Human Resources,1,4,,0,37,10503,5743,,4,11,3,,14,3,1418804688,0
2167,Manager,Research & Development,48,Male,No,5,Medical,3,4,,0,89,5602,15202,,2,25,4,,23,3,1418804688,0
2168,Sales Executive,Sales,35,Male,Yes,2,Medical,1,4,,0,59,22098,5440,,6,14,3,,7,2,1418804688,0
2169,Research Scientist,Research & Development,24,Female,No,1,Technical Degree,1,4,,0,32,17218,3760,,1,13,3,,6,3,1418804688,0
2170,Research Scientist,Research & Development,27,Female,No,3,Medical,2,3,,0,86,22490,3517,,7,17,3,,5,3,1418804688,0
2171,Research Scientist,Research & Development,27,Male,No,3,Medical,4,4,,0,87,6297,2580,,2,13,3,,6,2,1418804688,0
2172,Laboratory Technician,Research & Development,40,Male,Yes,3,Life Sciences,1,1,,0,73,3339,2166,,3,14,3,,10,1,1418804688,0
2173,Sales Executive,Sales,29,Male,No,3,Medical,3,3,,0,42,23413,5869,,9,11,3,,8,3,1418804688,0
2174,Healthcare Representative,Research & Development,36,Female,No,4,Life Sciences,2,1,,0,42,22792,8008,,4,12,3,,9,3,1418804688,0
2175,Manufacturing Director,Research & Development,25,Male,No,1,Life Sciences,4,3,,0,77,4973,5206,,1,17,3,,7,3,1418804688,0
2176,Manufacturing Director,Research & Development,39,Male,No,3,Medical,4,2,,0,66,7693,5295,,4,21,4,,7,3,1418804688,0
2177,Research Director,Research & Development,49,Female,No,4,Other,1,2,,0,72,3498,16413,,3,16,3,,27,3,1418804688,0
2178,Research Director,Research & Development,50,Female,No,5,Life Sciences,4,1,,0,50,21981,13269,,5,15,3,,19,3,1418804688,0
2179,Sales Representative,Sales,20,Female,No,3,Medical,3,3,,0,31,13251,2783,,1,19,3,,2,3,1418804688,0
2180,Research Scientist,Research & Development,34,Female,No,3,Life Sciences,4,2,,0,66,19332,5433,,1,12,3,,11,3,1418804688,0
2181,Laboratory Technician,Research & Development,36,Male,No,3,Life Sciences,1,2,,0,77,10950,2013,,2,11,3,,15,3,1418804688,0
2182,Healthcare Representative,Research & Development,49,Female,No,1,Life Sciences,3,3,,0,41,11652,13966,,2,19,3,,30,3,1418804688,0
2183,Manufacturing Director,Research & Development,36,Female,No,4,Medical,4,3,,0,33,15411,4374,,0,15,3,,4,3,1418804688,0
2184,Healthcare Representative,Research & Development,36,Male,No,2,Life Sciences,4,1,,0,79,26308,6842,,6,20,4,,13,3,1418804688,0
2185,Manager,Research & Development,54,Female,No,5,Medical,2,3,,0,91,18685,17426,,3,25,4,,36,3,1418804688,0
2186,Research Director,Research & Development,43,Male,No,2,Life Sciences,3,3,,0,65,3525,17603,,1,24,4,,14,3,1418804688,0
2187,Sales Executive,Sales,35,Male,Yes,4,Other,4,4,,0,36,10414,4581,,3,24,4,,13,4,1418804688,0
2188,Research Scientist,Research & Development,38,Male,No,3,Life Sciences,4,4,,0,90,9867,4735,,7,15,3,,19,4,1418804688,0
2189,Sales Executive,Sales,29,Male,No,3,Medical,1,2,,0,43,3356,4187,,1,13,3,,10,2,1418804688,0
2190,Sales Executive,Sales,33,Male,No,4,Medical,4,4,,0,93,3921,5505,,1,14,3,,6,3,1418804688,0
2191,Research Scientist,Research & Development,32,Male,No,3,Medical,4,2,,0,45,25518,5470,,0,13,3,,10,2,1418804688,0
2192,Sales Executive,Sales,31,Female,No,4,Life Sciences,1,4,,0,67,22589,5476,,1,11,3,,10,3,1418804688,0
2193,Laboratory Technician,Research & Development,49,Female,No,3,Medical,4,1,,0,74,24941,2587,,4,16,3,,17,2,1418804688,0
2194,Laboratory Technician,Research & Development,38,Female,No,3,Medical,4,2,,0,42,23826,2440,,1,22,4,,4,3,1418804688,0
2195,Manager,Sales,47,Female,No,4,Life Sciences,2,2,,0,47,21086,15972,,6,14,3,,29,3,1418804688,0
2196,Manager,Research & Development,49,Male,No,3,Life Sciences,3,3,,0,36,22384,15379,,4,14,3,,23,3,1418804688,0
2197,Sales Executive,Sales,41,Male,No,2,Life Sciences,4,3,,0,80,11591,7082,,3,16,3,,21,3,1418804688,0
2198,Sales Representative,Sales,20,Male,No,1,Life Sciences,4,1,,0,54,21082,2728,,1,11,3,,2,3,1418804688,0
2199,Sales Executive,Sales,33,Female,No,3,Life Sciences,3,4,,0,36,16130,5368,,1,25,4,,7,3,1418804688,0
2200,Healthcare Representative,Research & Development,36,Male,No,4,Life Sciences,1,3,,0,80,7419,5347,,6,14,3,,10,2,1418804688,0
2201,Human Resources,Human Resources,44,Female,No,3,Life Sciences,3,4,,0,44,4167,3195,,4,18,3,,8,3,1418804688,0
2202,Laboratory Technician,Research & Development,23,Male,Yes,1,Medical,4,3,,0,93,20586,3989,,1,11,3,,5,3,1418804688,0
2203,Laboratory Technician,Research & Development,38,Female,No,2,Medical,4,3,,0,87,26176,3306,,7,19,3,,7,2,1418804688,0
2204,Healthcare Representative,Research & Development,53,Male,No,4,Medical,2,4,,0,48,3458,7005,,3,15,3,,11,3,1418804688,0
2205,Sales Representative,Sales,48,Female,Yes,2,Medical,4,3,,0,95,11740,2655,,2,11,3,,19,3,1418804688,0
2206,Laboratory Technician,Research & Development,32,Male,Yes,4,Life Sciences,4,2,,0,95,24852,1393,,1,12,3,,1,3,1418804688,0
2207,Laboratory Technician,Research & Development,26,Male,No,3,Medical,4,4,,0,76,11925,2570,,1,20,4,,7,3,1418804688,0
2208,Research Scientist,Research & Development,55,Male,No,3,Technical Degree,1,2,,0,94,23737,3537,,5,12,3,,8,3,1418804688,0
2209,Laboratory Technician,Research & Development,34,Male,No,2,Medical,2,4,,0,57,11912,3986,,1,14,3,,15,4,1418804688,0
2210,Healthcare Representative,Research & Development,60,Male,No,4,Medical,3,4,,0,92,20467,10883,,3,20,4,,19,4,1418804688,0
2211,Laboratory Technician,Research & Development,33,Male,No,3,Medical,2,2,,0,79,13637,2028,,1,18,3,,14,3,1418804688,0
2212,Sales Executive,Sales,37,Male,No,4,Medical,3,4,,0,31,7677,9525,,1,14,3,,6,2,1418804688,0
2213,Research Scientist,Research & Development,34,Female,No,3,Life Sciences,2,4,,0,35,20338,2929,,1,12,3,,10,3,1418804688,0
2214,Sales Representative,Sales,23,Male,Yes,3,Life Sciences,3,4,,0,99,25103,2275,,1,21,4,,3,3,1418804688,0
2215,Healthcare Representative,Research & Development,44,Female,No,3,Life Sciences,3,4,,0,96,14810,7879,,1,19,3,,9,3,1418804688,0
2216,Research Scientist,Research & Development,35,Male,No,4,Medical,1,4,,0,79,13970,4930,,0,14,3,,6,4,1418804688,0
2217,Sales Executive,Sales,43,Male,No,3,Medical,4,4,,0,73,6069,7847,,1,17,3,,10,3,1418804688,0
2218,Research Scientist,Research & Development,24,Male,No,3,Medical,3,3,,0,62,17616,4401,,1,16,3,,5,3,1418804688,0
2219,Sales Executive,Sales,41,Male,No,3,Marketing,4,3,,0,35,15869,9241,,1,12,3,,10,3,1418804688,0
2220,Laboratory Technician,Research & Development,29,Female,No,4,Medical,4,3,,0,43,25412,2974,,9,17,3,,9,3,1418804688,0
2221,Sales Representative,Sales,36,Female,No,4,Life Sciences,3,4,,0,51,7439,4502,,3,15,3,,17,2,1418804688,0
2222,Healthcare Representative,Research & Development,45,Male,No,1,Life Sciences,3,3,,0,74,3395,10748,,3,23,4,,25,2,1418804688,0
2223,Human Resources,Human Resources,24,Male,Yes,1,Human Resources,4,3,,0,58,11585,1555,,1,11,3,,1,3,1418804688,0
2224,Sales Executive,Sales,47,Male,Yes,3,Life Sciences,3,3,,0,82,24164,12936,,7,11,3,,25,1,1418804688,0
2225,Laboratory Technician,Research & Development,26,Male,No,4,Medical,4,3,,0,62,6217,2305,,1,15,3,,3,4,1418804688,0
2226,Research Director,Research & Development,45,Female,No,2,Technical Degree,4,2,,0,48,17119,16704,,1,11,3,,21,3,1418804688,0
2227,Research Scientist,Research & Development,32,Male,No,3,Life Sciences,1,3,,0,56,17360,3433,,6,13,3,,10,2,1418804688,0
2228,Laboratory Technician,Research & Development,31,Male,No,4,Life Sciences,2,3,,0,69,18103,3477,,1,14,3,,6,4,1418804688,0
2229,Human Resources,Human Resources,41,Male,No,3,Human Resources,3,2,,0,60,20794,6430,,6,19,3,,10,3,1418804688,0
2230,Manufacturing Director,Research & Development,40,Female,No,2,Life Sciences,2,1,,0,92,5041,6516,,2,16,3,,18,3,1418804688,0
2231,Laboratory Technician,Research & Development,24,Male,No,1,Medical,2,1,,0,91,3622,3907,,1,13,3,,6,4,1418804688,0
2232,Healthcare Representative,Research & Development,46,Male,No,4,Life Sciences,3,2,,0,34,9697,5562,,6,14,3,,19,3,1418804688,0
2233,Manufacturing Director,Research & Development,35,Male,No,4,Life Sciences,4,3,,0,49,5151,6883,,2,16,3,,17,3,1418804688,0
2234,Research Scientist,Research & Development,30,Male,No,1,Life Sciences,2,4,,0,33,3811,2862,,1,12,3,,10,2,1418804688,0
2235,Sales Executive,Sales,47,Male,No,4,Marketing,3,2,,0,87,3536,4978,,7,11,3,,4,1,1418804688,0
2236,Sales Executive,Sales,46,Male,No,3,Life Sciences,3,4,,0,74,5596,10368,,4,12,3,,13,2,1418804688,0
2237,Sales Executive,Sales,36,Male,Yes,5,Marketing,2,1,,0,96,8658,6134,,5,13,3,,16,3,1418804688,0
2238,Sales Executive,Sales,32,Male,Yes,2,Life Sciences,1,2,,0,34,12147,6735,,6,15,3,,10,3,1418804688,0
2239,Laboratory Technician,Research & Development,23,Female,No,1,Medical,3,2,,0,51,12862,3295,,1,13,3,,3,1,1418804688,0
2240,Manufacturing Director,Research & Development,31,Female,No,1,Technical Degree,4,4,,0,30,6670,5238,,2,20,4,,9,2,1418804688,0
2241,Laboratory Technician,Research & Development,39,Male,No,3,Life Sciences,4,4,,0,77,8989,6472,,1,15,3,,9,3,1418804688,0
2242,Sales Executive,Sales,32,Male,No,3,Life Sciences,4,3,,0,80,3840,9610,,3,13,3,,10,1,1418804688,0
2243,Manager,Sales,40,Male,No,4,Medical,2,2,,0,88,4349,19833,,1,14,3,,21,2,1418804688,0
2244,Human Resources,Human Resources,45,Female,No,3,Life Sciences,3,3,,0,56,6595,9756,,4,21,4,,9,4,1418804688,0
2245,Research Scientist,Research & Development,30,Female,No,4,Technical Degree,4,1,,0,78,26427,4968,,0,16,3,,10,3,1418804688,0
2246,Human Resources,Human Resources,24,Male,No,3,Medical,1,4,,0,59,2097,2145,,0,14,3,,3,3,1418804688,0
2247,Human Resources,Human Resources,30,null,Yes,3,Human Resources,3,4,,0,66,9732,2180,,6,11,3,,6,2,1418804688,0
2248,Sales Executive,Sales,31,Male,No,3,Technical Degree,1,3,,0,51,20943,8346,,1,19,3,,6,3,1418804688,0
2249,Research Scientist,Research & Development,27,Female,No,3,Medical,3,4,,0,67,6152,3445,,1,11,3,,6,2,1418804688,0
2250,Sales Representative,Sales,29,Female,Yes,3,Marketing,2,2,,0,52,14630,2760,,1,13,3,,2,3,1418804688,0
2251,Healthcare Representative,Research & Development,29,Male,No,3,Life Sciences,4,3,,0,70,23060,6294,,8,12,3,,10,4,0,0
2252,Sales Executive,Sales,30,Male,No,2,Marketing,3,1,,0,94,3088,7140,,2,11,3,,12,3,1418804688,0
2253,Research Scientist,Research & Development,34,Male,No,4,Medical,4,4,,0,97,5586,2932,,0,14,3,,6,3,1418804688,0
2254,Sales Executive,Sales,33,Female,No,3,Marketing,4,2,,0,62,10697,5147,,8,15,3,,13,2,1418804688,0
2255,Sales Executive,Sales,49,Female,No,4,Marketing,4,4,,0,80,8191,4507,,3,12,3,,8,4,1418804688,0
2256,Sales Executive,Sales,33,Female,Yes,3,Life Sciences,1,1,,0,74,10092,8564,,2,20,4,,11,2,1418804688,0
2257,Laboratory Technician,Research & Development,38,Female,No,2,Medical,3,2,,0,75,15963,2468,,4,14,3,,9,2,1418804688,0
2258,Sales Executive,Sales,31,Male,Yes,4,Marketing,1,3,,0,70,19002,8161,,2,13,3,,10,3,1418804688,0
2259,Research Scientist,Research & Development,29,Female,No,3,Technical Degree,4,1,,0,91,10007,2109,,1,13,3,,1,3,1418804688,0
2260,Healthcare Representative,Research & Development,30,Male,No,3,Life Sciences,3,3,,0,58,9128,5294,,3,16,3,,10,3,1418804688,0
2261,Research Scientist,Research & Development,32,Male,No,4,Technical Degree,2,2,,0,65,17674,2718,,2,14,3,,12,3,1418804688,0
2262,Healthcare Representative,Research & Development,38,Male,No,3,Medical,2,4,,0,60,24539,5811,,3,16,3,,15,3,1418804688,0
2263,Research Scientist,Research & Development,43,Male,Yes,3,Technical Degree,3,3,,0,38,15587,2437,,9,16,3,,6,3,1418804688,0
2264,Laboratory Technician,Research & Development,42,Male,No,3,Medical,2,2,,0,57,8952,2766,,8,22,4,,7,2,1418804688,0
2265,Research Director,Research & Development,55,Male,No,3,Medical,3,1,,0,60,19805,19038,,8,12,3,,34,3,1418804688,0
2266,Research Scientist,Research & Development,33,Male,No,3,Technical Degree,4,2,,0,90,6194,3055,,5,15,3,,11,2,1418804688,0
2267,Laboratory Technician,Research & Development,41,Male,No,4,Life Sciences,3,1,,0,94,20520,2289,,1,20,4,,5,3,1418804688,0
2268,Sales Executive,Sales,34,Male,No,3,Life Sciences,4,3,,0,87,12313,4001,,1,14,3,,15,3,1418804688,0
2269,Manufacturing Director,Research & Development,53,Female,No,4,Medical,1,3,,0,60,22308,12965,,4,20,4,,27,2,1418804688,0
2270,Human Resources,Human Resources,43,Male,No,3,Life Sciences,2,4,,0,97,5033,3539,,0,13,3,,10,3,1418804688,0
2271,Sales Executive,Sales,34,Female,No,2,Life Sciences,4,4,,0,32,25353,6029,,5,12,3,,6,3,1418804688,0
2272,Sales Representative,Sales,21,Male,Yes,1,Marketing,2,2,,0,31,4567,2679,,1,13,3,,1,3,1418804688,0
2273,Laboratory Technician,Research & Development,38,Female,No,2,Other,4,3,,0,40,16376,3702,,1,11,3,,5,3,1418804688,0
2274,Laboratory Technician,Research & Development,22,Female,Yes,1,Medical,3,1,,0,79,15999,2398,,1,17,3,,1,3,1418804688,0
2275,Sales Executive,Sales,31,Female,No,4,Marketing,1,4,,0,91,13402,5468,,1,14,3,,13,3,1418804688,0
2276,Manager,Research & Development,51,Female,No,3,Technical Degree,1,3,,0,53,22984,13116,,2,11,3,,15,3,0,0
2277,Sales Executive,Sales,37,Male,No,2,Marketing,2,2,,0,46,8800,4189,,1,14,3,,5,3,1418804688,0
2278,Research Director,Research & Development,46,Male,No,4,Medical,3,4,,0,46,14218,19328,,7,17,3,,24,3,1418804688,0
